Sno,Date,Province/State,Country,Last Update,Confirmed,Deaths,Recovered,Day
383,01/30/2020 21:30:00,Chongqing,Mainland China,2020-01-30 21:30:00,206.0,0.0,1.0,30
384,01/30/2020 21:30:00,Shandong,Mainland China,2020-01-30 21:30:00,178.0,0.0,2.0,30
385,01/30/2020 21:30:00,Sichuan,Mainland China,2020-01-30 21:30:00,177.0,1.0,1.0,30
386,01/30/2020 21:30:00,Jiangsu,Mainland China,2020-01-30 21:30:00,168.0,0.0,2.0,30
387,01/30/2020 21:30:00,Shanghai,Mainland China,2020-01-30 21:30:00,128.0,1.0,9.0,30
388,01/30/2020 21:30:00,Beijing,Mainland China,2020-01-30 21:30:00,121.0,1.0,5.0,30
389,01/30/2020 21:30:00,Fujian,Mainland China,2020-01-30 21:30:00,101.0,0.0,0.0,30
390,01/30/2020 21:30:00,Guangxi,Mainland China,2020-01-30 21:30:00,87.0,0.0,2.0,30
391,01/30/2020 21:30:00,Hebei,Mainland China,2020-01-30 21:30:00,82.0,1.0,0.0,30
392,01/30/2020 21:30:00,Yunnan,Mainland China,2020-01-30 21:30:00,76.0,0.0,0.0,30
393,01/30/2020 21:30:00,Shaanxi,Mainland China,2020-01-30 21:30:00,87.0,0.0,0.0,30
394,01/30/2020 21:30:00,Heilongjiang,Mainland China,2020-01-30 21:30:00,59.0,2.0,0.0,30
395,01/30/2020 21:30:00,Hainan,Mainland China,2020-01-30 21:30:00,50.0,1.0,1.0,30
396,01/30/2020 21:30:00,Liaoning,Mainland China,2020-01-30 21:30:00,45.0,0.0,1.0,30
397,01/30/2020 21:30:00,Shanxi,Mainland China,2020-01-30 21:30:00,39.0,0.0,1.0,30
398,01/30/2020 21:30:00,Tianjin,Mainland China,2020-01-30 21:30:00,32.0,0.0,0.0,30
399,01/30/2020 21:30:00,Gansu,Mainland China,2020-01-30 21:30:00,29.0,0.0,0.0,30
400,01/30/2020 21:30:00,Ningxia,Mainland China,2020-01-30 21:30:00,21.0,0.0,1.0,30
401,01/30/2020 21:30:00,Inner Mongolia,Mainland China,2020-01-30 21:30:00,20.0,0.0,0.0,30
402,01/30/2020 21:30:00,Xinjiang,Mainland China,2020-01-30 21:30:00,17.0,0.0,0.0,30
403,01/30/2020 21:30:00,Guizhou,Mainland China,2020-01-30 21:30:00,15.0,0.0,1.0,30
404,01/30/2020 21:30:00,Jilin,Mainland China,2020-01-30 21:30:00,14.0,0.0,1.0,30
405,01/30/2020 21:30:00,Hong Kong,Hong Kong,2020-01-30 21:30:00,12.0,0.0,0.0,30
406,01/30/2020 21:30:00,Taiwan,Taiwan,2020-01-30 21:30:00,9.0,0.0,0.0,30
407,01/30/2020 21:30:00,Qinghai,Mainland China,2020-01-30 21:30:00,8.0,0.0,0.0,30
408,01/30/2020 21:30:00,Macau,Macau,2020-01-30 21:30:00,7.0,0.0,0.0,30
409,01/30/2020 21:30:00,Tibet,Mainland China,2020-01-30 21:30:00,1.0,0.0,0.0,30
410,01/30/2020 21:30:00,Washington,US,2020-01-30 21:30:00,1.0,0.0,0.0,30
411,01/30/2020 21:30:00,Illinois,US,2020-01-30 21:30:00,2.0,0.0,0.0,30
412,01/30/2020 21:30:00,California,US,2020-01-30 21:30:00,2.0,0.0,0.0,30
413,01/30/2020 21:30:00,Arizona,US,2020-01-30 21:30:00,1.0,0.0,0.0,30
414,01/30/2020 21:30:00,,Japan,2020-01-30 21:30:00,11.0,0.0,1.0,30
415,01/30/2020 21:30:00,,Thailand,2020-01-30 21:30:00,14.0,0.0,5.0,30
416,01/30/2020 21:30:00,,South Korea,2020-01-30 21:30:00,6.0,0.0,0.0,30
417,01/30/2020 21:30:00,,Singapore,2020-01-30 21:30:00,10.0,0.0,0.0,30
418,01/30/2020 21:30:00,,Vietnam,2020-01-30 21:30:00,2.0,0.0,0.0,30
419,01/30/2020 21:30:00,,France,2020-01-30 21:30:00,5.0,0.0,0.0,30
420,01/30/2020 21:30:00,,Nepal,2020-01-30 21:30:00,1.0,0.0,0.0,30
421,01/30/2020 21:30:00,,Malaysia,2020-01-30 21:30:00,8.0,0.0,0.0,30
422,01/30/2020 21:30:00,Ontario,Canada,2020-01-30 21:30:00,2.0,0.0,0.0,30
423,01/30/2020 21:30:00,British Columbia,Canada,2020-01-30 21:30:00,1.0,0.0,0.0,30
424,01/30/2020 21:30:00,,Cambodia,2020-01-30 21:30:00,1.0,0.0,0.0,30
425,01/30/2020 21:30:00,,Sri Lanka,2020-01-30 21:30:00,1.0,0.0,0.0,30
426,01/30/2020 21:30:00,New South Wales,Australia,2020-01-30 21:30:00,4.0,0.0,2.0,30
427,01/30/2020 21:30:00,Victoria,Australia,2020-01-30 21:30:00,2.0,0.0,0.0,30
428,01/30/2020 21:30:00,Queensland,Australia,2020-01-30 21:30:00,3.0,0.0,0.0,30
429,01/30/2020 21:30:00,Bavaria,Germany,2020-01-30 21:30:00,4.0,0.0,0.0,30
430,01/30/2020 21:30:00,,Finland,2020-01-30 21:30:00,1.0,0.0,0.0,30
431,01/30/2020 21:30:00,,United Arab Emirates,2020-01-30 21:30:00,4.0,0.0,0.0,30
432,01/30/2020 21:30:00,,Philippines,2020-01-30 21:30:00,1.0,0.0,0.0,30
433,01/30/2020 21:30:00,,India,2020-01-30 21:30:00,1.0,0.0,0.0,30
434,01/30/2020 21:30:00,,Italy,2020-01-30 21:30:00,2.0,0.0,0.0,30
435,01/31/2020 19:00:00,Hubei,Mainland China,2020-01-31 19:00:00,7153.0,249.0,169.0,31
436,01/31/2020 19:00:00,Zhejiang,Mainland China,2020-01-31 19:00:00,537.0,0.0,14.0,31
437,01/31/2020 19:00:00,Guangdong,Mainland China,2020-01-31 19:00:00,436.0,0.0,10.0,31
438,01/31/2020 19:00:00,Henan,Mainland China,2020-01-31 19:00:00,352.0,2.0,3.0,31
439,01/31/2020 19:00:00,Hunan,Mainland China,2020-01-31 19:00:00,332.0,0.0,3.0,31
440,01/31/2020 19:00:00,Jiangxi,Mainland China,2020-01-31 19:00:00,240.0,0.0,7.0,31
441,01/31/2020 19:00:00,Chongqing,Mainland China,2020-01-31 19:00:00,238.0,1.0,1.0,31
442,01/31/2020 19:00:00,Anhui,Mainland China,2020-01-31 19:00:00,237.0,0.0,3.0,31
443,01/31/2020 19:00:00,Shandong,Mainland China,2020-01-31 19:00:00,184.0,0.0,2.0,31
444,01/31/2020 19:00:00,Sichuan,Mainland China,2020-01-31 19:00:00,177.0,1.0,1.0,31
445,01/31/2020 19:00:00,Jiangsu,Mainland China,2020-01-31 19:00:00,168.0,0.0,5.0,31
446,01/31/2020 19:00:00,Shanghai,Mainland China,2020-01-31 19:00:00,153.0,1.0,9.0,31
447,01/31/2020 19:00:00,Beijing,Mainland China,2020-01-31 19:00:00,139.0,1.0,5.0,31
448,01/31/2020 19:00:00,Fujian,Mainland China,2020-01-31 19:00:00,120.0,0.0,0.0,31
449,01/31/2020 19:00:00,Hebei,Mainland China,2020-01-31 19:00:00,96.0,1.0,0.0,31
450,01/31/2020 19:00:00,Guangxi,Mainland China,2020-01-31 19:00:00,88.0,0.0,2.0,31
451,01/31/2020 19:00:00,Shaanxi,Mainland China,2020-01-31 19:00:00,87.0,0.0,0.0,31
452,01/31/2020 19:00:00,Yunnan,Mainland China,2020-01-31 19:00:00,83.0,0.0,1.0,31
453,01/31/2020 19:00:00,Liaoning,Mainland China,2020-01-31 19:00:00,60.0,0.0,1.0,31
454,01/31/2020 19:00:00,Heilongjiang,Mainland China,2020-01-31 19:00:00,59.0,2.0,0.0,31
455,01/31/2020 19:00:00,Hainan,Mainland China,2020-01-31 19:00:00,58.0,1.0,1.0,31
456,01/31/2020 19:00:00,Shanxi,Mainland China,2020-01-31 19:00:00,47.0,0.0,1.0,31
457,01/31/2020 19:00:00,Gansu,Mainland China,2020-01-31 19:00:00,35.0,0.0,0.0,31
458,01/31/2020 19:00:00,Tianjin,Mainland China,2020-01-31 19:00:00,32.0,0.0,0.0,31
459,01/31/2020 19:00:00,Guizhou,Mainland China,2020-01-31 19:00:00,29.0,0.0,2.0,31
460,01/31/2020 19:00:00,Ningxia,Mainland China,2020-01-31 19:00:00,21.0,0.0,1.0,31
461,01/31/2020 19:00:00,Inner Mongolia,Mainland China,2020-01-31 19:00:00,20.0,0.0,0.0,31
462,01/31/2020 19:00:00,Xinjiang,Mainland China,2020-01-31 19:00:00,17.0,0.0,0.0,31
463,01/31/2020 19:00:00,Jilin,Mainland China,2020-01-31 19:00:00,14.0,0.0,1.0,31
464,01/31/2020 19:00:00,Hong Kong,Hong Kong,2020-01-31 19:00:00,13.0,0.0,0.0,31
465,01/31/2020 19:00:00,Taiwan,Taiwan,2020-01-31 19:00:00,10.0,0.0,0.0,31
466,01/31/2020 19:00:00,Qinghai,Mainland China,2020-01-31 19:00:00,8.0,0.0,0.0,31
467,01/31/2020 19:00:00,Macau,Macau,2020-01-31 19:00:00,7.0,0.0,0.0,31
468,01/31/2020 19:00:00,Tibet,Mainland China,2020-01-31 19:00:00,1.0,0.0,0.0,31
469,01/31/2020 19:00:00,Washington,US,2020-01-31 19:00:00,1.0,0.0,0.0,31
470,01/31/2020 19:00:00,Illinois,US,2020-01-31 19:00:00,2.0,0.0,0.0,31
471,01/31/2020 19:00:00,California,US,2020-01-31 19:00:00,3.0,0.0,0.0,31
472,01/31/2020 19:00:00,Arizona,US,2020-01-31 19:00:00,1.0,0.0,0.0,31
473,01/31/2020 19:00:00,,Japan,2020-01-31 19:00:00,17.0,0.0,1.0,31
474,01/31/2020 19:00:00,,Thailand,2020-01-31 19:00:00,19.0,0.0,7.0,31
475,01/31/2020 19:00:00,,South Korea,2020-01-31 19:00:00,11.0,0.0,0.0,31
476,01/31/2020 19:00:00,,Singapore,2020-01-31 19:00:00,16.0,0.0,0.0,31
477,01/31/2020 19:00:00,,Vietnam,2020-01-31 19:00:00,2.0,0.0,0.0,31
478,01/31/2020 19:00:00,,France,2020-01-31 19:00:00,6.0,0.0,0.0,31
479,01/31/2020 19:00:00,,Nepal,2020-01-31 19:00:00,1.0,0.0,0.0,31
480,01/31/2020 19:00:00,,Malaysia,2020-01-31 19:00:00,8.0,0.0,0.0,31
481,01/31/2020 19:00:00,Ontario,Canada,2020-01-31 19:00:00,2.0,0.0,0.0,31
482,01/31/2020 19:00:00,British Columbia,Canada,2020-01-31 19:00:00,1.0,0.0,0.0,31
483,01/31/2020 19:00:00,,Cambodia,2020-01-31 19:00:00,1.0,0.0,0.0,31
484,01/31/2020 19:00:00,,Sri Lanka,2020-01-31 19:00:00,1.0,0.0,0.0,31
485,01/31/2020 19:00:00,New South Wales,Australia,2020-01-31 19:00:00,4.0,0.0,2.0,31
486,01/31/2020 19:00:00,Victoria,Australia,2020-01-31 19:00:00,2.0,0.0,0.0,31
487,01/31/2020 19:00:00,Queensland,Australia,2020-01-31 19:00:00,3.0,0.0,0.0,31
488,01/31/2020 19:00:00,Bavaria,Germany,2020-01-31 19:00:00,7.0,0.0,0.0,31
489,01/31/2020 19:00:00,,Finland,2020-01-31 19:00:00,1.0,0.0,0.0,31
490,01/31/2020 19:00:00,,United Arab Emirates,2020-01-31 19:00:00,4.0,0.0,0.0,31
491,01/31/2020 19:00:00,,Philippines,2020-01-31 19:00:00,1.0,0.0,0.0,31
492,01/31/2020 19:00:00,,India,2020-01-31 19:00:00,1.0,0.0,0.0,31
493,01/31/2020 19:00:00,,Italy,2020-01-31 19:00:00,2.0,0.0,0.0,31
494,01/31/2020 19:00:00,,Sweden,2020-01-31 19:00:00,1.0,0.0,0.0,31
495,01/31/2020 19:00:00,,Russia,2020-01-31 19:00:00,2.0,0.0,0.0,31
496,01/31/2020 19:00:00,,Spain,2020-01-31 19:00:00,1.0,0.0,0.0,31
497,01/31/2020 19:00:00,,UK,2020-01-31 19:00:00,2.0,0.0,0.0,31
498,02/01/2020 23:00:00,Hubei,Mainland China,2020-01-02 23:33:00,9074.0,294.0,215.0,2
499,02/01/2020 23:00:00,Zhejiang,Mainland China,2020-02-02 02:13:00,661.0,0.0,23.0,2
500,02/01/2020 23:00:00,Guangdong,Mainland China,2020-02-02 01:23:00,604.0,0.0,14.0,2
501,02/01/2020 23:00:00,Henan,Mainland China,2020-02-02 00:53:00,493.0,2.0,4.0,2
502,02/01/2020 23:00:00,Hunan,Mainland China,2020-02-02 01:53:00,463.0,0.0,8.0,2
503,02/01/2020 23:00:00,Anhui,Mainland China,2020-02-02 01:33:00,340.0,0.0,5.0,2
504,02/01/2020 23:00:00,Jiangxi,Mainland China,2020-02-02 01:23:00,333.0,0.0,10.0,2
505,02/01/2020 23:00:00,Chongqing,Mainland China,2020-01-02 23:43:00,262.0,1.0,3.0,2
506,02/01/2020 23:00:00,Jiangsu,Mainland China,2020-02-02 01:13:00,236.0,0.0,6.0,2
507,02/01/2020 23:00:00,Sichuan,Mainland China,2020-02-02 01:03:00,231.0,1.0,3.0,2
508,02/01/2020 23:00:00,Shandong,Mainland China,2020-02-02 01:03:00,225.0,0.0,5.0,2
509,02/01/2020 23:00:00,Beijing,Mainland China,2020-02-02 03:05:00,183.0,1.0,9.0,2
510,02/01/2020 23:00:00,Shanghai,Mainland China,2020-02-02 00:23:00,177.0,1.0,10.0,2
511,02/01/2020 23:00:00,Fujian,Mainland China,2020-02-02 03:43:00,159.0,0.0,0.0,2
512,02/01/2020 23:00:00,Shaanxi,Mainland China,2020-02-02 03:23:00,116.0,0.0,0.0,2
513,02/01/2020 23:00:00,Guangxi,Mainland China,2020-02-02 00:23:00,111.0,0.0,2.0,2
514,02/01/2020 23:00:00,Hebei,Mainland China,2020-02-02 02:53:00,104.0,1.0,3.0,2
515,02/01/2020 23:00:00,Heilongjiang,Mainland China,2020-02-02 03:23:00,95.0,2.0,2.0,2
516,02/01/2020 23:00:00,Yunnan,Mainland China,2020-01-02 15:53:00,93.0,0.0,2.0,2
517,02/01/2020 23:00:00,Liaoning,Mainland China,2020-01-02 15:23:00,64.0,0.0,1.0,2
518,02/01/2020 23:00:00,Hainan,Mainland China,2020-02-02 01:03:00,63.0,1.0,1.0,2
519,02/01/2020 23:00:00,Shanxi,Mainland China,2020-01-02 23:33:00,56.0,0.0,1.0,2
520,02/01/2020 23:00:00,Tianjin,Mainland China,2020-02-02 02:03:00,45.0,0.0,0.0,2
521,02/01/2020 23:00:00,Gansu,Mainland China,2020-01-02 15:43:00,40.0,0.0,0.0,2
522,02/01/2020 23:00:00,Guizhou,Mainland China,2020-02-02 01:03:00,38.0,0.0,2.0,2
523,02/01/2020 23:00:00,Ningxia,Mainland China,2020-02-02 01:43:00,28.0,0.0,0.0,2
524,02/01/2020 23:00:00,Inner Mongolia,Mainland China,2020-02-02 03:43:00,27.0,0.0,1.0,2
525,02/01/2020 23:00:00,Jilin,Mainland China,2020-02-02 02:33:00,23.0,0.0,1.0,2
526,02/01/2020 23:00:00,Xinjiang,Mainland China,2020-02-02 00:43:00,21.0,0.0,0.0,2
527,02/01/2020 23:00:00,,Japan,2020-01-02 18:53:00,20.0,0.0,1.0,2
528,02/01/2020 23:00:00,,Thailand,2020-01-31 10:37:00,19.0,0.0,5.0,31
529,02/01/2020 23:00:00,,Singapore,2020-02-02 01:03:00,18.0,0.0,0.0,2
530,02/01/2020 23:00:00,,South Korea,2020-02-02 02:23:00,15.0,0.0,0.0,2
531,02/01/2020 23:00:00,Hong Kong,Hong Kong,2020-02-02 01:03:00,14.0,0.0,0.0,2
532,02/01/2020 23:00:00,Taiwan,Taiwan,2020-01-31 15:20:00,10.0,0.0,0.0,31
533,02/01/2020 23:00:00,Qinghai,Mainland China,2020-01-02 05:37:00,9.0,0.0,0.0,2
534,02/01/2020 23:00:00,,Germany,2020-01-02 23:33:00,8.0,0.0,0.0,2
535,02/01/2020 23:00:00,,Malaysia,2020-01-31 08:15:00,8.0,0.0,0.0,31
536,02/01/2020 23:00:00,Macau,Macau,2020-01-31 08:15:00,7.0,0.0,0.0,31
537,02/01/2020 23:00:00,,France,2020-01-02 01:52:00,6.0,0.0,0.0,2
538,02/01/2020 23:00:00,,Vietnam,2020-01-02 07:38:00,6.0,0.0,1.0,2
539,02/01/2020 23:00:00,New South Wales,Australia,2020-01-02 18:12:00,4.0,0.0,2.0,2
540,02/01/2020 23:00:00,Victoria,Australia,2020-01-02 18:12:00,4.0,0.0,0.0,2
541,02/01/2020 23:00:00,,United Arab Emirates,2020-01-31 08:15:00,4.0,0.0,0.0,31
542,02/01/2020 23:00:00,Queensland,Australia,2020-01-02 18:12:00,2.0,0.0,0.0,2
543,02/01/2020 23:00:00,Ontario,Canada,2020-01-02 18:12:00,3.0,0.0,0.0,2
544,02/01/2020 23:00:00,,Italy,2020-01-31 08:15:00,2.0,0.0,0.0,31
545,02/01/2020 23:00:00,,Philippines,2020-02-02 03:33:00,2.0,1.0,0.0,2
546,02/01/2020 23:00:00,,Russia,2020-01-31 16:13:00,2.0,0.0,0.0,31
547,02/01/2020 23:00:00,,UK,2020-01-02 01:52:00,2.0,0.0,0.0,2
548,02/01/2020 23:00:00,"Chicago, IL",US,2020-01-02 19:43:00,2.0,0.0,0.0,2
549,02/01/2020 23:00:00,South Australia,Australia,2020-01-02 18:12:00,2.0,0.0,0.0,2
550,02/01/2020 23:00:00,,Cambodia,2020-01-31 08:15:00,1.0,0.0,0.0,31
551,02/01/2020 23:00:00,British Columbia,Canada,2020-01-02 18:12:00,1.0,0.0,0.0,2
552,02/01/2020 23:00:00,,Finland,2020-01-31 08:15:00,1.0,0.0,0.0,31
553,02/01/2020 23:00:00,,India,2020-01-31 08:15:00,1.0,0.0,0.0,31
554,02/01/2020 23:00:00,Tibet,Mainland China,2020-01-02 01:52:00,1.0,0.0,0.0,2
555,02/01/2020 23:00:00,,Nepal,2020-01-31 08:15:00,1.0,0.0,0.0,31
556,02/01/2020 23:00:00,,Spain,2020-01-02 23:43:00,1.0,0.0,0.0,2
557,02/01/2020 23:00:00,,Sri Lanka,2020-01-31 08:15:00,1.0,0.0,0.0,31
558,02/01/2020 23:00:00,,Sweden,2020-01-02 02:13:00,1.0,0.0,0.0,2
559,02/01/2020 23:00:00,"Boston, MA",US,2020-01-02 19:43:00,1.0,0.0,0.0,2
560,02/01/2020 23:00:00,"Los Angeles, CA",US,2020-01-02 19:53:00,1.0,0.0,0.0,2
561,02/01/2020 23:00:00,"Orange, CA",US,2020-01-02 19:53:00,1.0,0.0,0.0,2
562,02/01/2020 23:00:00,"Santa Clara, CA",US,2020-01-02 19:53:00,1.0,0.0,0.0,2
563,02/01/2020 23:00:00,"Seattle, WA",US,2020-01-02 19:43:00,1.0,0.0,0.0,2
564,02/01/2020 23:00:00,"Tempe, AZ",US,2020-01-02 19:43:00,1.0,0.0,0.0,2
565,02/02/2020 21:00:00,Hubei,Mainland China,2020-02-02 23:43:00,11177.0,350.0,295.0,2
566,02/02/2020 21:00:00,Zhejiang,Mainland China,2020-03-02 01:33:00,724.0,0.0,36.0,2
567,02/02/2020 21:00:00,Guangdong,Mainland China,2020-03-02 01:33:00,683.0,0.0,15.0,2
568,02/02/2020 21:00:00,Henan,Mainland China,2020-03-02 01:03:00,566.0,2.0,14.0,2
569,02/02/2020 21:00:00,Hunan,Mainland China,2020-03-02 01:33:00,521.0,0.0,16.0,2
570,02/02/2020 21:00:00,Anhui,Mainland China,2020-03-02 00:53:00,408.0,0.0,7.0,2
571,02/02/2020 21:00:00,Jiangxi,Mainland China,2020-03-02 01:33:00,391.0,0.0,18.0,2
572,02/02/2020 21:00:00,Chongqing,Mainland China,2020-02-02 23:33:00,300.0,2.0,7.0,2
573,02/02/2020 21:00:00,Jiangsu,Mainland China,2020-03-02 01:03:00,271.0,0.0,7.0,2
574,02/02/2020 21:00:00,Sichuan,Mainland China,2020-03-02 01:03:00,254.0,1.0,12.0,2
