Sno,Date,Province/State,Country,Last Update,Confirmed,Deaths,Recovered,Day
575,02/02/2020 21:00:00,Shandong,Mainland China,2020-03-02 01:13:00,246.0,0.0,6.0,2
576,02/02/2020 21:00:00,Shanghai,Mainland China,2020-03-02 00:03:00,193.0,1.0,10.0,2
577,02/02/2020 21:00:00,Beijing,Mainland China,2020-02-02 08:43:00,191.0,1.0,9.0,2
578,02/02/2020 21:00:00,Fujian,Mainland China,2020-02-02 03:43:00,159.0,0.0,0.0,2
579,02/02/2020 21:00:00,Guangxi,Mainland China,2020-03-02 00:13:00,127.0,0.0,2.0,2
580,02/02/2020 21:00:00,Shaanxi,Mainland China,2020-02-02 03:23:00,116.0,0.0,0.0,2
581,02/02/2020 21:00:00,Hebei,Mainland China,2020-03-02 00:23:00,113.0,1.0,3.0,2
582,02/02/2020 21:00:00,Yunnan,Mainland China,2020-02-02 18:03:00,105.0,0.0,3.0,2
583,02/02/2020 21:00:00,Heilongjiang,Mainland China,2020-02-02 03:23:00,95.0,2.0,2.0,2
584,02/02/2020 21:00:00,Hainan,Mainland China,2020-03-02 00:43:00,71.0,1.0,4.0,2
585,02/02/2020 21:00:00,Liaoning,Mainland China,2020-02-02 18:03:00,70.0,0.0,1.0,2
586,02/02/2020 21:00:00,Shanxi,Mainland China,2020-02-02 23:23:00,66.0,0.0,3.0,2
587,02/02/2020 21:00:00,Gansu,Mainland China,2020-02-02 23:43:00,51.0,0.0,3.0,2
588,02/02/2020 21:00:00,Tianjin,Mainland China,2020-02-02 09:43:00,48.0,0.0,1.0,2
589,02/02/2020 21:00:00,Guizhou,Mainland China,2020-03-02 01:03:00,46.0,0.0,2.0,2
590,02/02/2020 21:00:00,Jilin,Mainland China,2020-03-02 00:53:00,31.0,0.0,1.0,2
591,02/02/2020 21:00:00,Ningxia,Mainland China,2020-02-02 01:43:00,28.0,0.0,0.0,2
592,02/02/2020 21:00:00,Inner Mongolia,Mainland China,2020-02-02 03:43:00,27.0,0.0,1.0,2
593,02/02/2020 21:00:00,Xinjiang,Mainland China,2020-03-02 01:13:00,24.0,0.0,0.0,2
594,02/02/2020 21:00:00,,Japan,2020-01-02 18:53:00,20.0,0.0,1.0,2
595,02/02/2020 21:00:00,,Thailand,2020-01-31 10:37:00,19.0,0.0,5.0,31
596,02/02/2020 21:00:00,,Singapore,2020-02-02 01:03:00,18.0,0.0,0.0,2
597,02/02/2020 21:00:00,Hong Kong,Hong Kong,2020-02-02 23:53:00,15.0,0.0,0.0,2
598,02/02/2020 21:00:00,,South Korea,2020-02-02 02:23:00,15.0,0.0,0.0,2
599,02/02/2020 21:00:00,Qinghai,Mainland China,2020-02-02 05:33:00,11.0,0.0,0.0,2
600,02/02/2020 21:00:00,,Germany,2020-02-02 18:03:00,10.0,0.0,0.0,2
601,02/02/2020 21:00:00,Taiwan,Taiwan,2020-01-31 15:20:00,10.0,0.0,0.0,31
602,02/02/2020 21:00:00,Macau,Macau,2020-02-02 04:23:00,8.0,0.0,0.0,2
603,02/02/2020 21:00:00,,Malaysia,2020-01-31 08:15:00,8.0,0.0,0.0,31
604,02/02/2020 21:00:00,,France,2020-01-02 01:52:00,6.0,0.0,0.0,2
605,02/02/2020 21:00:00,,Vietnam,2020-01-02 07:38:00,6.0,0.0,1.0,2
606,02/02/2020 21:00:00,,United Arab Emirates,2020-02-02 05:43:00,5.0,0.0,0.0,2
607,02/02/2020 21:00:00,New South Wales,Australia,2020-01-02 18:12:00,4.0,0.0,2.0,2
608,02/02/2020 21:00:00,Victoria,Australia,2020-01-02 18:12:00,4.0,0.0,0.0,2
609,02/02/2020 21:00:00,Ontario,Canada,2020-01-02 18:12:00,3.0,0.0,0.0,2
610,02/02/2020 21:00:00,Queensland,Australia,2020-02-02 22:33:00,2.0,0.0,0.0,2
611,02/02/2020 21:00:00,South Australia,Australia,2020-02-02 22:33:00,2.0,0.0,0.0,2
612,02/02/2020 21:00:00,,India,2020-02-02 06:03:00,2.0,0.0,0.0,2
613,02/02/2020 21:00:00,,Italy,2020-01-31 08:15:00,2.0,0.0,0.0,31
614,02/02/2020 21:00:00,,Philippines,2020-02-02 03:33:00,2.0,1.0,0.0,2
615,02/02/2020 21:00:00,,Russia,2020-01-31 16:13:00,2.0,0.0,0.0,31
616,02/02/2020 21:00:00,,UK,2020-01-02 01:52:00,2.0,0.0,0.0,2
617,02/02/2020 21:00:00,"Chicago, IL",US,2020-01-02 19:43:00,2.0,0.0,0.0,2
618,02/02/2020 21:00:00,"Santa Clara, CA",US,2020-03-02 00:43:00,2.0,0.0,0.0,2
619,02/02/2020 21:00:00,,Cambodia,2020-01-31 08:15:00,1.0,0.0,0.0,31
620,02/02/2020 21:00:00,British Columbia,Canada,2020-01-02 18:12:00,1.0,0.0,0.0,2
621,02/02/2020 21:00:00,,Finland,2020-01-31 08:15:00,1.0,0.0,0.0,31
622,02/02/2020 21:00:00,Tibet,Mainland China,2020-01-02 01:52:00,1.0,0.0,0.0,2
623,02/02/2020 21:00:00,,Nepal,2020-01-31 08:15:00,1.0,0.0,0.0,31
624,02/02/2020 21:00:00,,Spain,2020-01-02 23:43:00,1.0,0.0,0.0,2
625,02/02/2020 21:00:00,,Sri Lanka,2020-01-31 08:15:00,1.0,0.0,0.0,31
626,02/02/2020 21:00:00,,Sweden,2020-01-02 02:13:00,1.0,0.0,0.0,2
627,02/02/2020 21:00:00,"Boston, MA",US,2020-01-02 19:43:00,1.0,0.0,0.0,2
628,02/02/2020 21:00:00,"Los Angeles, CA",US,2020-01-02 19:53:00,1.0,0.0,0.0,2
629,02/02/2020 21:00:00,"Orange, CA",US,2020-01-02 19:53:00,1.0,0.0,0.0,2
630,02/02/2020 21:00:00,"Seattle, WA",US,2020-01-02 19:43:00,1.0,0.0,0.0,2
631,02/02/2020 21:00:00,"Tempe, AZ",US,2020-01-02 19:43:00,1.0,0.0,0.0,2
632,02/03/2020 21:40:00,Hubei,Mainland China,2020-04-02 01:23:00,13522.0,414.0,396.0,2
633,02/03/2020 21:40:00,Zhejiang,Mainland China,2020-04-02 01:43:00,829.0,0.0,48.0,2
634,02/03/2020 21:40:00,Guangdong,Mainland China,2020-04-02 01:43:00,797.0,0.0,21.0,2
635,02/03/2020 21:40:00,Henan,Mainland China,2020-04-02 01:23:00,675.0,2.0,20.0,2
636,02/03/2020 21:40:00,Hunan,Mainland China,2020-04-02 01:43:00,593.0,0.0,22.0,2
637,02/03/2020 21:40:00,Anhui,Mainland China,2020-04-02 00:43:00,480.0,0.0,14.0,2
638,02/03/2020 21:40:00,Jiangxi,Mainland China,2020-04-02 01:43:00,476.0,0.0,19.0,2
639,02/03/2020 21:40:00,Chongqing,Mainland China,2020-03-02 23:43:00,337.0,2.0,9.0,2
640,02/03/2020 21:40:00,Jiangsu,Mainland China,2020-04-02 01:03:00,308.0,0.0,8.0,2
641,02/03/2020 21:40:00,Sichuan,Mainland China,2020-04-02 01:43:00,282.0,1.0,14.0,2
642,02/03/2020 21:40:00,Shandong,Mainland China,2020-04-02 00:53:00,270.0,0.0,7.0,2
643,02/03/2020 21:40:00,Beijing,Mainland China,2020-03-02 09:23:00,212.0,1.0,12.0,2
644,02/03/2020 21:40:00,Shanghai,Mainland China,2020-04-02 00:13:00,208.0,1.0,10.0,2
645,02/03/2020 21:40:00,Fujian,Mainland China,2020-03-02 11:33:00,179.0,0.0,1.0,2
646,02/03/2020 21:40:00,Heilongjiang,Mainland China,2020-04-02 00:53:00,155.0,2.0,2.0,2
647,02/03/2020 21:40:00,Shaanxi,Mainland China,2020-04-02 02:33:00,142.0,0.0,1.0,2
648,02/03/2020 21:40:00,Guangxi,Mainland China,2020-04-02 00:33:00,139.0,0.0,7.0,2
649,02/03/2020 21:40:00,Hebei,Mainland China,2020-04-02 00:23:00,126.0,1.0,3.0,2
650,02/03/2020 21:40:00,Yunnan,Mainland China,2020-03-02 23:23:00,117.0,0.0,5.0,2
651,02/03/2020 21:40:00,Hainan,Mainland China,2020-04-02 00:43:00,79.0,1.0,4.0,2
652,02/03/2020 21:40:00,Liaoning,Mainland China,2020-03-02 17:11:00,74.0,0.0,1.0,2
653,02/03/2020 21:40:00,Shanxi,Mainland China,2020-03-02 23:13:00,74.0,0.0,2.0,2
654,02/03/2020 21:40:00,Tianjin,Mainland China,2020-03-02 13:53:00,60.0,0.0,1.0,2
655,02/03/2020 21:40:00,Guizhou,Mainland China,2020-04-02 01:03:00,56.0,0.0,2.0,2
656,02/03/2020 21:40:00,Gansu,Mainland China,2020-03-02 23:03:00,55.0,0.0,3.0,2
657,02/03/2020 21:40:00,Jilin,Mainland China,2020-04-02 00:23:00,42.0,0.0,1.0,2
658,02/03/2020 21:40:00,Inner Mongolia,Mainland China,2020-03-02 03:03:00,34.0,0.0,1.0,2
659,02/03/2020 21:40:00,Ningxia,Mainland China,2020-04-02 02:13:00,34.0,0.0,1.0,2
660,02/03/2020 21:40:00,Xinjiang,Mainland China,2020-04-02 01:33:00,29.0,0.0,0.0,2
661,02/03/2020 21:40:00,,Japan,2020-01-02 18:53:00,20.0,0.0,1.0,2
662,02/03/2020 21:40:00,,Thailand,2020-01-31 10:37:00,19.0,0.0,5.0,31
663,02/03/2020 21:40:00,,Singapore,2020-02-02 01:03:00,18.0,0.0,0.0,2
664,02/03/2020 21:40:00,Hong Kong,Hong Kong,2020-02-02 23:53:00,15.0,0.0,0.0,2
665,02/03/2020 21:40:00,Qinghai,Mainland China,2020-04-02 01:33:00,15.0,0.0,0.0,2
666,02/03/2020 21:40:00,,South Korea,2020-02-02 02:23:00,15.0,0.0,0.0,2
667,02/03/2020 21:40:00,,Germany,2020-03-02 20:53:00,12.0,0.0,0.0,2
668,02/03/2020 21:40:00,Taiwan,Taiwan,2020-01-31 15:20:00,10.0,0.0,0.0,31
669,02/03/2020 21:40:00,Macau,Macau,2020-02-02 04:23:00,8.0,0.0,0.0,2
670,02/03/2020 21:40:00,,Malaysia,2020-01-31 08:15:00,8.0,0.0,0.0,31
671,02/03/2020 21:40:00,,Vietnam,2020-03-02 21:43:00,8.0,0.0,1.0,2
672,02/03/2020 21:40:00,,France,2020-01-02 01:52:00,6.0,0.0,0.0,2
673,02/03/2020 21:40:00,,United Arab Emirates,2020-02-02 05:43:00,5.0,0.0,0.0,2
674,02/03/2020 21:40:00,New South Wales,Australia,2020-01-02 18:12:00,4.0,0.0,2.0,2
675,02/03/2020 21:40:00,Victoria,Australia,2020-01-02 18:12:00,4.0,0.0,0.0,2
676,02/03/2020 21:40:00,,India,2020-03-02 21:43:00,3.0,0.0,0.0,2
677,02/03/2020 21:40:00,Queensland,Australia,2020-02-02 22:33:00,2.0,0.0,0.0,2
678,02/03/2020 21:40:00,South Australia,Australia,2020-02-02 22:33:00,2.0,0.0,0.0,2
679,02/03/2020 21:40:00,"Toronto, ON",Canada,2020-04-02 00:13:00,2.0,0.0,0.0,2
680,02/03/2020 21:40:00,,Italy,2020-01-31 08:15:00,2.0,0.0,0.0,31
681,02/03/2020 21:40:00,,Philippines,2020-02-02 03:33:00,2.0,1.0,0.0,2
682,02/03/2020 21:40:00,,Russia,2020-01-31 16:13:00,2.0,0.0,0.0,31
683,02/03/2020 21:40:00,,UK,2020-01-02 01:52:00,2.0,0.0,0.0,2
684,02/03/2020 21:40:00,"Chicago, IL",US,2020-01-02 19:43:00,2.0,0.0,0.0,2
685,02/03/2020 21:40:00,"San Benito, CA",US,2020-03-02 03:53:00,2.0,0.0,0.0,2
686,02/03/2020 21:40:00,"Santa Clara, CA",US,2020-03-02 00:43:00,2.0,0.0,0.0,2
687,02/03/2020 21:40:00,,Cambodia,2020-01-31 08:15:00,1.0,0.0,0.0,31
688,02/03/2020 21:40:00,British Columbia,Canada,2020-01-02 18:12:00,1.0,0.0,0.0,2
689,02/03/2020 21:40:00,"London, ON",Canada,2020-04-02 00:03:00,1.0,0.0,0.0,2
690,02/03/2020 21:40:00,,Finland,2020-01-31 08:15:00,1.0,0.0,0.0,31
691,02/03/2020 21:40:00,Tibet,Mainland China,2020-01-02 01:52:00,1.0,0.0,0.0,2
692,02/03/2020 21:40:00,,Nepal,2020-01-31 08:15:00,1.0,0.0,0.0,31
693,02/03/2020 21:40:00,,Spain,2020-01-02 23:43:00,1.0,0.0,0.0,2
694,02/03/2020 21:40:00,,Sri Lanka,2020-01-31 08:15:00,1.0,0.0,0.0,31
695,02/03/2020 21:40:00,,Sweden,2020-01-02 02:13:00,1.0,0.0,0.0,2
696,02/03/2020 21:40:00,"Boston, MA",US,2020-01-02 19:43:00,1.0,0.0,0.0,2
697,02/03/2020 21:40:00,"Los Angeles, CA",US,2020-01-02 19:53:00,1.0,0.0,0.0,2
698,02/03/2020 21:40:00,"Orange, CA",US,2020-01-02 19:53:00,1.0,0.0,0.0,2
699,02/03/2020 21:40:00,"Seattle, WA",US,2020-01-02 19:43:00,1.0,0.0,0.0,2
700,02/03/2020 21:40:00,"Tempe, AZ",US,2020-01-02 19:43:00,1.0,0.0,0.0,2
701,02/04/2020 22:00:00,Hubei,Mainland China,2020-04-02 23:43:00,16678.0,479.0,522.0,2
702,02/04/2020 22:00:00,Zhejiang,Mainland China,2020-05-02 01:33:00,895.0,0.0,63.0,2
703,02/04/2020 22:00:00,Guangdong,Mainland China,2020-05-02 02:03:00,870.0,0.0,32.0,2
704,02/04/2020 22:00:00,Henan,Mainland China,2020-05-02 01:13:00,764.0,2.0,41.0,2
705,02/04/2020 22:00:00,Hunan,Mainland China,2020-05-02 01:43:00,661.0,0.0,35.0,2
706,02/04/2020 22:00:00,Jiangxi,Mainland China,2020-05-02 01:33:00,548.0,0.0,27.0,2
707,02/04/2020 22:00:00,Anhui,Mainland China,2020-05-02 01:13:00,530.0,0.0,20.0,2
708,02/04/2020 22:00:00,Chongqing,Mainland China,2020-05-02 00:13:00,366.0,2.0,14.0,2
709,02/04/2020 22:00:00,Jiangsu,Mainland China,2020-05-02 02:43:00,341.0,0.0,13.0,2
710,02/04/2020 22:00:00,Sichuan,Mainland China,2020-05-02 00:53:00,301.0,1.0,23.0,2
711,02/04/2020 22:00:00,Shandong,Mainland China,2020-05-02 01:03:00,298.0,0.0,13.0,2
712,02/04/2020 22:00:00,Shanghai,Mainland China,2020-05-02 00:23:00,233.0,1.0,12.0,2
713,02/04/2020 22:00:00,Beijing,Mainland China,2020-04-02 08:33:00,228.0,1.0,23.0,2
714,02/04/2020 22:00:00,Fujian,Mainland China,2020-04-02 12:13:00,194.0,0.0,3.0,2
715,02/04/2020 22:00:00,Heilongjiang,Mainland China,2020-05-02 01:23:00,190.0,2.0,4.0,2
716,02/04/2020 22:00:00,Shaanxi,Mainland China,2020-05-02 02:43:00,165.0,0.0,2.0,2
717,02/04/2020 22:00:00,Guangxi,Mainland China,2020-05-02 00:43:00,150.0,0.0,10.0,2
718,02/04/2020 22:00:00,Hebei,Mainland China,2020-05-02 02:53:00,135.0,1.0,4.0,2
719,02/04/2020 22:00:00,Yunnan,Mainland China,2020-04-02 23:23:00,122.0,0.0,5.0,2
720,02/04/2020 22:00:00,Hainan,Mainland China,2020-05-02 02:53:00,91.0,1.0,4.0,2
721,02/04/2020 22:00:00,Liaoning,Mainland China,2020-04-02 14:13:00,81.0,0.0,2.0,2
722,02/04/2020 22:00:00,Shanxi,Mainland China,2020-04-02 23:23:00,81.0,0.0,4.0,2
723,02/04/2020 22:00:00,Tianjin,Mainland China,2020-04-02 13:33:00,67.0,0.0,2.0,2
724,02/04/2020 22:00:00,Guizhou,Mainland China,2020-05-02 01:23:00,64.0,0.0,5.0,2
725,02/04/2020 22:00:00,Gansu,Mainland China,2020-04-02 15:43:00,57.0,0.0,4.0,2
726,02/04/2020 22:00:00,Jilin,Mainland China,2020-05-02 00:43:00,54.0,0.0,1.0,2
727,02/04/2020 22:00:00,Inner Mongolia,Mainland China,2020-05-02 01:53:00,42.0,0.0,1.0,2
728,02/04/2020 22:00:00,Ningxia,Mainland China,2020-04-02 02:13:00,34.0,0.0,1.0,2
729,02/04/2020 22:00:00,Xinjiang,Mainland China,2020-05-02 02:03:00,32.0,0.0,0.0,2
730,02/04/2020 22:00:00,,Thailand,2020-04-02 15:33:00,25.0,0.0,5.0,2
731,02/04/2020 22:00:00,,Singapore,2020-04-02 15:33:00,24.0,0.0,0.0,2
732,02/04/2020 22:00:00,,Japan,2020-04-02 16:43:00,22.0,0.0,1.0,2
733,02/04/2020 22:00:00,Hong Kong,Hong Kong,2020-05-02 02:33:00,18.0,1.0,0.0,2
734,02/04/2020 22:00:00,Qinghai,Mainland China,2020-05-02 01:23:00,17.0,0.0,0.0,2
735,02/04/2020 22:00:00,,South Korea,2020-04-02 15:33:00,16.0,0.0,0.0,2
736,02/04/2020 22:00:00,,Germany,2020-03-02 20:53:00,12.0,0.0,0.0,2
737,02/04/2020 22:00:00,Taiwan,Taiwan,2020-04-02 14:53:00,11.0,0.0,0.0,2
738,02/04/2020 22:00:00,Macau,Macau,2020-04-02 04:43:00,10.0,0.0,0.0,2
739,02/04/2020 22:00:00,,Malaysia,2020-04-02 07:33:00,10.0,0.0,0.0,2
740,02/04/2020 22:00:00,,Vietnam,2020-03-02 21:43:00,8.0,0.0,1.0,2
741,02/04/2020 22:00:00,,France,2020-01-02 01:52:00,6.0,0.0,0.0,2
742,02/04/2020 22:00:00,,United Arab Emirates,2020-02-02 05:43:00,5.0,0.0,0.0,2
743,02/04/2020 22:00:00,New South Wales,Australia,2020-01-02 18:12:00,4.0,0.0,2.0,2
744,02/04/2020 22:00:00,Victoria,Australia,2020-01-02 18:12:00,4.0,0.0,0.0,2
745,02/04/2020 22:00:00,Queensland,Australia,2020-04-02 16:53:00,3.0,0.0,0.0,2
746,02/04/2020 22:00:00,,India,2020-03-02 21:43:00,3.0,0.0,0.0,2
747,02/04/2020 22:00:00,South Australia,Australia,2020-02-02 22:33:00,2.0,0.0,0.0,2
748,02/04/2020 22:00:00,"Toronto, ON",Canada,2020-04-02 00:13:00,2.0,0.0,0.0,2
749,02/04/2020 22:00:00,,Italy,2020-01-31 08:15:00,2.0,0.0,0.0,31
750,02/04/2020 22:00:00,,Philippines,2020-02-02 03:33:00,2.0,1.0,0.0,2
751,02/04/2020 22:00:00,,Russia,2020-01-31 16:13:00,2.0,0.0,0.0,31
752,02/04/2020 22:00:00,,UK,2020-01-02 01:52:00,2.0,0.0,0.0,2
753,02/04/2020 22:00:00,"Chicago, IL",US,2020-01-02 19:43:00,2.0,0.0,0.0,2
754,02/04/2020 22:00:00,"San Benito, CA",US,2020-03-02 03:53:00,2.0,0.0,0.0,2
755,02/04/2020 22:00:00,"Santa Clara, CA",US,2020-03-02 00:43:00,2.0,0.0,0.0,2
756,02/04/2020 22:00:00,,Belgium,2020-04-02 15:43:00,1.0,0.0,0.0,2
757,02/04/2020 22:00:00,,Cambodia,2020-01-31 08:15:00,1.0,0.0,0.0,31
758,02/04/2020 22:00:00,British Columbia,Canada,2020-01-02 18:12:00,1.0,0.0,0.0,2
759,02/04/2020 22:00:00,"London, ON",Canada,2020-04-02 00:03:00,1.0,0.0,0.0,2
760,02/04/2020 22:00:00,,Finland,2020-01-31 08:15:00,1.0,0.0,0.0,31
761,02/04/2020 22:00:00,Tibet,Mainland China,2020-01-02 01:52:00,1.0,0.0,0.0,2
762,02/04/2020 22:00:00,,Nepal,2020-01-31 08:15:00,1.0,0.0,0.0,31
763,02/04/2020 22:00:00,,Spain,2020-01-02 23:43:00,1.0,0.0,0.0,2
764,02/04/2020 22:00:00,,Sri Lanka,2020-01-31 08:15:00,1.0,0.0,0.0,31
765,02/04/2020 22:00:00,,Sweden,2020-01-02 02:13:00,1.0,0.0,0.0,2
766,02/04/2020 22:00:00,"Boston, MA",US,2020-01-02 19:43:00,1.0,0.0,0.0,2
767,02/04/2020 22:00:00,"Los Angeles, CA",US,2020-01-02 19:53:00,1.0,0.0,0.0,2
768,02/04/2020 22:00:00,"Orange, CA",US,2020-01-02 19:53:00,1.0,0.0,0.0,2
769,02/04/2020 22:00:00,"Seattle, WA",US,2020-01-02 19:43:00,1.0,0.0,0.0,2
770,02/04/2020 22:00:00,"Tempe, AZ",US,2020-01-02 19:43:00,1.0,0.0,0.0,2
